ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
14.39726,6.103516,7.868715,4.648783,4.551376,-38.83521,0.2792187,51.07912,10.40336,LEFT_ACCELERATE
17.15558,6.892128,6.143078,4.962551,4.298331,-39.55873,0.2792148,49.79126,10.50323,LEFT_ACCELERATE
-1,7.696398,5.155127,5.381393,3.944114,-40.06744,0.2791975,48.42957,10.60136,LEFT_ACCELERATE
-1,8.231122,4.552521,5.8005,3.525377,-40.45282,0.2791812,47.00904,10.70032,LEFT_ACCELERATE
-1,8.286752,4.348419,6.09487,3.147259,-40.82804,0.2791697,45.51621,10.8037,ACCELERATE
-1,8.059839,4.514932,6.232212,2.96753,-41.21167,0.2791623,44.13043,10.90026,ACCELERATE
-1,7.714668,5.026989,6.262635,2.951768,-41.64206,0.2791605,42.67637,11.00207,ACCELERATE
-1,7.290291,5.941357,6.183737,3.090464,-42.08893,0.2791604,41.22643,11.10394,ACCELERATE
19.42904,6.818089,6.915286,6.010978,3.354071,-42.53144,0.2791603,39.82534,11.20258,ACCELERATE
18.56957,6.347738,7.757815,5.739892,3.739079,-42.97928,0.2791603,38.40231,11.30274,LEFT_ACCELERATE
-1,6.14771,7.625085,5.401942,4.053233,-43.34047,0.2791658,36.98358,11.40115,LEFT_ACCELERATE
9.135363,6.419059,6.76086,5.096394,4.193534,-43.52126,0.3039731,35.50309,11.50211,LEFT_ACCELERATE
9.549974,6.243404,5.841756,5.108887,4.112925,-43.46421,0.3118972,34.02649,11.60155,LEFT_ACCELERATE
15.3259,8.002323,5.206923,5.312408,3.907032,-43.28128,0.2972039,32.55048,11.70154,LEFT_ACCELERATE
16.39054,8.410972,4.889836,5.516302,3.708289,-43.08622,0.2888126,31.0617,11.80262,ACCELERATE
19.77977,8.660254,4.670752,5.683713,3.540033,-42.92397,0.2828856,29.58122,11.90258,ACCELERATE
-1,8.782249,4.522506,5.81899,3.399241,-42.78887,0.2801043,28.10592,12.00204,RIGHT_ACCELERATE
-1,8.340668,4.694391,5.858966,3.341258,-42.74298,0.2793795,26.60028,12.10326,RIGHT_ACCELERATE
-1,8.110071,4.851331,5.824361,3.376765,-42.77785,0.2792212,25.10736,12.20354,ACCELERATE
-1,8.058773,4.903733,5.788523,3.41263,-42.81313,0.2791709,23.64279,12.30189,ACCELERATE
-1,8.014638,4.949525,5.756353,3.444787,-42.84517,0.2791652,22.13974,12.40282,ACCELERATE
-1,7.975203,4.990418,5.727633,3.473496,-42.87374,0.2791582,20.66961,12.50153,ACCELERATE
-1,7.938328,5.028594,5.70087,3.500253,-42.90064,0.2791626,19.18926,12.60093,ACCELERATE
-1,7.902538,5.065646,5.674934,3.526182,-42.92647,0.2791623,17.69761,12.70109,ACCELERATE
-1,7.867592,5.101789,5.649652,3.55146,-42.95174,0.2791579,16.18647,12.80255,ACCELERATE
-1,7.834021,5.136469,5.625409,3.5757,-42.97591,0.27916,14.70609,12.90195,ACCELERATE
-1,7.800785,5.17082,5.601401,3.599703,-42.99994,0.2791601,13.20987,13.00241,ACCELERATE
-1,7.767983,5.204702,5.577738,3.623363,-43.02359,0.2791593,11.71942,13.10248,ACCELERATE
-1,7.735866,5.237858,5.554582,3.646517,-43.04678,0.2791612,10.24532,13.20146,ACCELERATE
-1,7.703791,5.271,5.531438,3.669659,-43.06985,0.2791601,8.770122,13.30051,ACCELERATE
-1,7.671478,5.304355,5.508145,3.692949,-43.09319,0.2791609,7.271086,13.40116,ACCELERATE
-1,7.639334,5.33754,5.484978,3.716114,-43.11633,0.2791592,5.780018,13.50127,ACCELERATE
-1,7.606769,5.371162,5.461498,3.739591,-43.13984,0.2791608,4.260485,13.6033,ACCELERATE
